STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA BOZBURUN ILKOGRETIM OKULU
EARTHQUAKE DATE         : 2017/07/24 06:59:25 (GMT)
EPICENTER COORDINATES   : 36.94630N-27.58850E
EARTHQUAKE DEPTH (km)   : 10.69
EARTHQUAKE MAGNITUDE    : 3.0 ML
STATION ID              : 4815
STATION COORDINATES     : 36.68860N-28.04600E
STATION ALTITUDE (m)    : 10
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 53997/101909
RECORD TIME             : 24/07/2017 06:59:27.000000 (GMT)
NUMBER OF DATA          : 5374
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 0.503382 (E-W) 0.349015 (U-D) 0.134876
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.037422     -0.058212    -0.017152
    0.044179     -0.016112    -0.033784
    0.020790      0.051196    -0.016892
   -0.049637      0.083421    -0.011435
   -0.105770      0.044699    -0.018711
   -0.057953     -0.045738     0.018971
    0.042360     -0.084980     0.006757
    0.061331     -0.049896    -0.009096
    0.030925      0.021310     0.011175
   -0.004158      0.062890    -0.005977
   -0.021830      0.021830    -0.000260
    0.005717     -0.021050    -0.010655
    0.038202     -0.043919    -0.018971
    0.061851     -0.037942     0.022090
    0.031185      0.025728     0.024948
   -0.048337      0.074065     0.007536
   -0.086279      0.036643     0.009356
   -0.061591     -0.048597    -0.000260
    0.018451     -0.071206    -0.013773
    0.082381     -0.040281     0.011175
    0.057433     -0.012474     0.025728
   -0.014813      0.037162     0.012734
   -0.057433      0.079262     0.015593
   -0.028846      0.050156    -0.012474
    0.008056      0.002339    -0.044179
    0.002859     -0.022090    -0.028586
   -0.008836     -0.054054    -0.028067
   -0.000780     -0.048077    -0.028327
    0.012474      0.015852    -0.000260
   -0.013773      0.070946     0.020530
   -0.048337      0.058472     0.029366
   -0.022349     -0.016892     0.022090
    0.036383     -0.092516     0.010915
    0.071986     -0.096154     0.003378
    0.064190      0.000260    -0.001559
    0.015593      0.085759    -0.001559
   -0.020270      0.089658    -0.003898
   -0.020530      0.069127     0.006237
   -0.032745      0.027027     0.006237
   -0.056133     -0.038982     0.000780
   -0.034824     -0.088878    -0.003378
    0.030925     -0.088878    -0.026248
    0.060291     -0.022609    -0.018451
    0.029886      0.060032    -0.004158
   -0.022869      0.055874     0.003898
   -0.029366     -0.025988     0.003898
    0.014553     -0.056133    -0.018191
    0.007536     -0.003378     0.022609
   -0.025988      0.073025     0.043919
   -0.020270      0.090177     0.009356
    0.048337      0.020790     0.010655
    0.109148     -0.041061    -0.007796
    0.023129     -0.062890    -0.048857
   -0.107849     -0.055354    -0.044699
   -0.109668     -0.018451    -0.028327
   -0.014293      0.011175    -0.016372
    0.053015      0.043140     0.028067
    0.029366      0.060291     0.038722
   -0.029886      0.021310     0.031965
   -0.021830     -0.022090     0.040021
    0.028586     -0.040801    -0.007017
    0.003638     -0.044959    -0.048857
   -0.046258     -0.014813    -0.041320
   -0.009615      0.029106    -0.021830
    0.044699      0.031705    -0.001819
    0.029366     -0.002859     0.033784
   -0.023389     -0.012474     0.036903
   -0.048857      0.007017     0.005977
   -0.001819      0.006237     0.010915
    0.087319     -0.014553     0.009096
    0.096154     -0.006757     0.002079
    0.014813      0.013773    -0.012734
   -0.037422     -0.002859    -0.030665
   -0.056133      0.004158     0.002859
   -0.089398      0.034304     0.028067
   -0.063670      0.015593     0.015852
    0.050936     -0.003638     0.006237
    0.113826     -0.013773     0.001819
    0.068867     -0.032225    -0.003898
    0.011694     -0.015333    -0.022869
   -0.030925      0.000000    -0.055874
   -0.049896     -0.015073    -0.040541
   -0.035343      0.004418     0.025988
   -0.026507      0.049117     0.058732
   -0.020011      0.040281     0.038982
   -0.004158     -0.013514     0.023649
    0.019751     -0.051975     0.010655
    0.027287     -0.043399    -0.027547
   -0.003119     -0.005198    -0.029366
   -0.024688      0.037422    -0.012994
   -0.014813      0.049896     0.001040
    0.004678      0.014813     0.006757
    0.014553      0.000260    -0.015073
    0.004678      0.019751     0.008056
    0.001559      0.016112     0.016112
    0.018971     -0.010395    -0.018971
    0.009356     -0.028067    -0.013254
   -0.034824     -0.020011     0.002339
   -0.047038      0.012474     0.014293
   -0.001559      0.031445     0.034044
    0.034824      0.009875     0.016892
    0.005977     -0.020790    -0.024169
   -0.022869     -0.032745    -0.042620
    0.015333     -0.026767    -0.049117
    0.056393     -0.037162    -0.045219
    0.040281     -0.052495    -0.016112
   -0.000520     -0.015593     0.019231
   -0.012994      0.022090     0.031705
    0.019751      0.041320     0.035083
    0.039761      0.071986     0.047038
   -0.005457      0.042620     0.027547
   -0.068867     -0.011694    -0.021570
   -0.072506     -0.026507    -0.041061
   -0.040021     -0.023909    -0.035603
   -0.019491      0.004938     0.003638
    0.015593      0.028327     0.043140
    0.039501      0.013254     0.012994
    0.014293     -0.014293     0.002599
    0.017932     -0.029106     0.013773
    0.056133     -0.033004    -0.012474
    0.033524     -0.033004    -0.010655
   -0.028327     -0.008056    -0.000260
   -0.061851      0.033784     0.002339
   -0.048857      0.055614    -0.007536
   -0.027287      0.078743    -0.012214
   -0.015333      0.063930     0.026507
    0.012214     -0.009615     0.026767
    0.015333     -0.044179     0.001819
   -0.003898     -0.035863    -0.043659
   -0.015852     -0.050676    -0.066269
    0.015333     -0.060032    -0.014033
    0.070687     -0.012474     0.019231
    0.036643      0.041320     0.053015
   -0.033264      0.061071     0.041840
   -0.025208      0.049377    -0.012734
    0.021050      0.027807    -0.012214
    0.018971      0.009356     0.006757
   -0.016632     -0.008316    -0.004678
   -0.038462     -0.016892    -0.021310
   -0.040541     -0.037422    -0.005457
   -0.016112     -0.023909    -0.004938
    0.018971      0.022090     0.004938
    0.061071      0.012734     0.014813
    0.082121     -0.029106    -0.007796
    0.052755     -0.033524     0.009615
   -0.010655     -0.010915     0.009875
   -0.073285     -0.022349    -0.037162
   -0.068867     -0.033004    -0.054574
   -0.009356     -0.004678    -0.037422
    0.047298      0.003119     0.011435
    0.053275      0.011175     0.063410
   -0.009356      0.053275     0.051196
   -0.066788      0.066788    -0.001040
   -0.045738      0.041580    -0.035603
    0.009096      0.005457    -0.024688
    0.004158     -0.026248     0.011175
   -0.024169     -0.027027     0.039501
    0.003638     -0.019751     0.053535
    0.062370     -0.040281     0.020270
    0.069647     -0.049117    -0.026507
    0.003638     -0.004158    -0.055354
   -0.082121      0.027807    -0.047817
   -0.118504      0.017932    -0.003638
   -0.071206      0.002339     0.017152
    0.006237     -0.025728     0.018451
    0.075364     -0.027547     0.022609
    0.101352     -0.003638     0.034304
    0.039501      0.015593     0.029886
   -0.048077      0.026767     0.012474
   -0.086539      0.018711    -0.002079
   -0.074325      0.019231    -0.024948
   -0.037162      0.010655    -0.011435
    0.008836     -0.012734     0.015593
    0.036643     -0.030925     0.010915
    0.034044     -0.051716    -0.013514
    0.003898     -0.043399    -0.036383
   -0.036643      0.003898    -0.043399
   -0.041320      0.036123    -0.046518
   -0.007796      0.020530    -0.024688
    0.045219      0.003638    -0.021570
    0.073545      0.024688    -0.047817
    0.053275      0.070167    -0.033524
    0.028846      0.086019    -0.017412
    0.033784      0.029886    -0.028067
    0.051456     -0.039501    -0.036903
    0.057433     -0.043399    -0.026767
    0.066269      0.023389    -0.012994
    0.060551      0.099793    -0.018711
    0.028067      0.120323     0.004418
    0.002339      0.070167     0.045998
   -0.010655     -0.009875     0.062890
   -0.025468     -0.087059     0.062630
   -0.024948     -0.129679     0.032225
   -0.002339     -0.097454     0.001299
    0.000260     -0.041320     0.009356
   -0.022349     -0.021310     0.055354
   -0.054574     -0.012214     0.077183
   -0.064709      0.009875     0.039241
   -0.043659      0.011435     0.028846
    0.002599     -0.001299     0.039241
    0.057433      0.019751     0.029886
    0.064449      0.056133     0.038722
    0.012734      0.054834     0.061071
   -0.064190     -0.028586     0.065489
   -0.106290     -0.140334     0.021050
   -0.080562     -0.167101    -0.018711
   -0.016112     -0.075104    -0.006237
    0.036123      0.042100     0.015333
    0.058732      0.074585     0.040021
    0.042360      0.070946     0.007796
   -0.040801      0.078223    -0.063670
   -0.078483      0.072506    -0.083680
   -0.000520      0.075624    -0.093036
    0.060551      0.059512    -0.094335
    0.051196     -0.007277    -0.090437
   -0.003898     -0.077443    -0.096154
   -0.051975     -0.109408    -0.071726
   -0.025728     -0.069907    -0.034564
    0.002339     -0.011954    -0.016892
   -0.021050      0.007796    -0.006237
   -0.059772      0.022349     0.001299
   -0.088098      0.025728     0.008056
   -0.082381      0.032485     0.000780
   -0.063670      0.047557    -0.035343
   -0.033524      0.054834    -0.062111
    0.026767      0.084460    -0.058212
    0.083680      0.088618    -0.002079
    0.102132      0.044179     0.073025
    0.065489      0.008056     0.085759
    0.031965     -0.018451     0.069387
    0.074585     -0.030665     0.043399
    0.140334     -0.038982     0.018711
    0.142413     -0.053275     0.043919
    0.080822     -0.073545     0.065489
    0.037682     -0.125261     0.060811
    0.053535     -0.124481     0.024688
    0.049637      0.000520    -0.008056
   -0.024428      0.140334     0.035343
   -0.093296      0.168140     0.044439
   -0.085240      0.062370    -0.009096
   -0.028067     -0.115126    -0.058992
   -0.017412     -0.210760    -0.084460
   -0.075104     -0.152288    -0.050936
   -0.098234     -0.056133    -0.005977
   -0.055354      0.011435     0.029626
   -0.006757      0.079782     0.048857
   -0.034824      0.127600     0.042620
   -0.105770      0.128379     0.039501
   -0.099793      0.107849    -0.017412
   -0.080822      0.038202    -0.095375
   -0.087059     -0.040541    -0.092776
   -0.072506     -0.024948    -0.060811
   -0.027547      0.026248    -0.025468
    0.031185      0.052235     0.004678
    0.017412      0.021310     0.033264
   -0.004418     -0.066529     0.083421
    0.079262     -0.100053     0.090437
    0.210500     -0.067048     0.060291
    0.248702     -0.000520     0.030925
    0.124481      0.064709    -0.009875
   -0.033524      0.049637    -0.032485
   -0.109408     -0.001299    -0.034044
   -0.086019     -0.031445    -0.053535
    0.009356     -0.033784    -0.065489
    0.113826     -0.024948    -0.042100
    0.210760     -0.052235    -0.014293
    0.226613     -0.072246     0.006757
    0.111747     -0.047038     0.045738
   -0.057433      0.011954     0.050416
   -0.210240      0.048077    -0.024688
   -0.268973      0.045738    -0.084720
   -0.220636      0.090437    -0.083940
   -0.109408      0.136695    -0.046518
    0.044959      0.102132     0.002599
    0.185032      0.004418     0.013254
    0.246104     -0.107589     0.009096
    0.143712     -0.151248     0.043140
   -0.081861     -0.066529     0.070427
   -0.283786      0.048857     0.071206
   -0.309514      0.063150     0.072766
   -0.089658      0.047298     0.046778
    0.097454      0.083421     0.019751
    0.078743      0.117464     0.024688
    0.010655      0.089658     0.012734
    0.000260     -0.017412    -0.017672
    0.030406     -0.153587    -0.024428
    0.022090     -0.202444    -0.022609
    0.016632     -0.141113    -0.047817
    0.075884     -0.040541    -0.075624
    0.145791      0.060032    -0.048337
    0.132797      0.122662     0.037942
    0.034044      0.128899     0.095375
   -0.013514      0.073545     0.060032
   -0.012734     -0.023129    -0.029626
   -0.027807     -0.067048    -0.093556
   -0.042360     -0.027547    -0.097974
   -0.060551      0.022349    -0.064190
   -0.080822      0.026248    -0.014033
   -0.103171     -0.051716     0.019491
   -0.070167     -0.127080     0.041061
    0.023129     -0.089138     0.058732
    0.066269     -0.032745     0.051456
    0.021310     -0.010655     0.029626
   -0.050676      0.042880    -0.010395
   -0.063150      0.068348    -0.029886
    0.036903      0.057953    -0.039241
    0.155406      0.097194    -0.049896
    0.087319      0.153587     0.013773
   -0.123961      0.143452     0.074325
   -0.237787      0.030665     0.071466
   -0.160084     -0.106809     0.048857
    0.045738     -0.148650     0.008316
    0.232330     -0.069647    -0.025988
    0.302497      0.048337    -0.028846
    0.219856      0.088878    -0.000780
    0.014553      0.040021     0.014813
   -0.188411     -0.027287    -0.011954
   -0.292622     -0.069387    -0.030925
   -0.211020     -0.101612    -0.015073
   -0.004938     -0.102132    -0.021310
    0.117984     -0.062370    -0.057693
    0.112007     -0.036643    -0.086799
    0.079003     -0.013773    -0.081861
    0.106030      0.010915    -0.005717
    0.122142      0.024428     0.072506
    0.032225      0.059772     0.083940
   -0.077703      0.101352     0.094595
   -0.097974      0.075884     0.094075
   -0.034824      0.006237     0.051456
    0.016112     -0.029366    -0.004938
   -0.001819     -0.047298    -0.073285
   -0.030665     -0.017412    -0.093816
   -0.025468      0.059772    -0.059512
   -0.036903      0.067568    -0.024688
   -0.087059     -0.022609    -0.001299
   -0.109668     -0.111747     0.003119
   -0.048077     -0.053795     0.033784
    0.026507      0.081082     0.062630
    0.033784      0.120063     0.047038
    0.040801      0.075624     0.026248
    0.103431     -0.029366    -0.017672
    0.158265     -0.144232    -0.030406
    0.086799     -0.173338    -0.009096
   -0.110188     -0.096674    -0.033004
   -0.254679      0.031965    -0.019491
   -0.172039      0.126560     0.026767
    0.103431      0.124481     0.041580
    0.359670      0.021310     0.028586
    0.419182     -0.074585    -0.024428
    0.219076     -0.021570    -0.044439
   -0.121882      0.123182    -0.000520
   -0.326146      0.182434     0.042620
   -0.260397      0.082121     0.033264
   -0.068867     -0.125780    -0.004678
    0.084460     -0.264555    -0.027287
    0.135916     -0.219076    -0.033524
    0.074585     -0.048337    -0.015593
   -0.040021      0.109668    -0.004158
   -0.126820      0.155666     0.007277
   -0.145531      0.142153     0.028327
   -0.113826      0.141113     0.033784
   -0.113566      0.110448     0.022349
   -0.167101     -0.008576    -0.021050
   -0.163982     -0.168400    -0.062370
   -0.047557     -0.266634    -0.087319
    0.110188     -0.218816    -0.086799
    0.207642     -0.034044    -0.036903
    0.223754      0.169180     0.045998
    0.189710      0.304836     0.129938
    0.093036      0.287944     0.134876
   -0.034304      0.133057     0.066009
   -0.057433     -0.018711    -0.011175
    0.053795     -0.106809    -0.062890
    0.123182     -0.114866    -0.047557
    0.059512     -0.089138    -0.001040
   -0.051196     -0.110708     0.013514
   -0.092256     -0.138774     0.005717
   -0.073285     -0.106550    -0.003898
   -0.076924     -0.043659    -0.010135
   -0.067308      0.000260    -0.023649
   -0.031445      0.011435    -0.052495
   -0.001559      0.008576    -0.052495
   -0.013514      0.009615    -0.063150
   -0.047298     -0.005717    -0.071986
   -0.014033     -0.002339     0.009096
    0.048077      0.026248     0.053795
    0.070167      0.014553     0.040281
    0.035863     -0.022869     0.041320
   -0.035603     -0.061591     0.001299
   -0.084460     -0.066009    -0.006497
   -0.064449      0.029106     0.022349
   -0.013773      0.169440     0.027287
   -0.016372      0.268713     0.020790
   -0.039761      0.269492     0.006757
    0.002599      0.131238     0.012994
    0.112007     -0.054314     0.000780
    0.212060     -0.170479     0.002079
    0.237008     -0.209981     0.019231
    0.140853     -0.231291    -0.004938
   -0.057433     -0.181914    -0.015333
   -0.200365     -0.002859    -0.006237
   -0.174377      0.170219     0.031185
   -0.029886      0.251301     0.070946
    0.104471      0.232330     0.063930
    0.154627      0.123961     0.024169
    0.097194     -0.025988    -0.045738
   -0.050416     -0.170999    -0.105250
   -0.220895     -0.224014    -0.115126
   -0.341219     -0.185552    -0.078223
   -0.273650     -0.097194    -0.024169
   -0.012994     -0.008316     0.011694
    0.203484      0.011954     0.055094
    0.219336      0.007796     0.079782
    0.136695      0.008056     0.037422
    0.098753     -0.001559     0.028067
    0.101352      0.014033     0.048597
    0.087319      0.101352     0.011435
    0.018451      0.229212    -0.035863
   -0.083421      0.231550    -0.029106
   -0.145531      0.072246     0.004158
   -0.143972     -0.097974    -0.013514
   -0.126560     -0.211020    -0.044699
   -0.119024     -0.233629    -0.046258
   -0.082121     -0.152808    -0.047298
    0.035603     -0.043659    -0.016892
    0.226613      0.044439     0.051456
    0.325366      0.115126     0.094855
    0.176976      0.143972     0.065489
   -0.120843      0.098493     0.004678
   -0.287684      0.030406    -0.028586
   -0.182434     -0.003898    -0.048857
   -0.000780     -0.012994    -0.051456
    0.063670      0.008576    -0.032745
    0.051716     -0.017412    -0.007017
    0.053015     -0.142153     0.017152
    0.070687     -0.170219     0.015333
    0.049117     -0.016892    -0.008056
    0.016372      0.113046    -0.014293
   -0.005198      0.113566    -0.021570
   -0.086019      0.084200    -0.054054
   -0.165542      0.078483    -0.040281
   -0.119543      0.057173    -0.008056
    0.019491     -0.007017     0.000000
    0.191789     -0.058732     0.025728
    0.348755     -0.038982     0.054054
    0.333682      0.032745     0.098753
    0.060551      0.121363     0.123442
   -0.301717      0.095375     0.072246
   -0.503382     -0.090957    -0.015073
   -0.438932     -0.255199    -0.070427
   -0.178535     -0.243765    -0.053015
    0.103431     -0.063150    -0.028067
    0.268713      0.111487    -0.005198
    0.293401      0.158005     0.019491
    0.196727      0.088618    -0.001040
    0.056653     -0.020011     0.008056
   -0.034824     -0.050156     0.041061
   -0.073025     -0.017152     0.033524
   -0.057693      0.025728     0.039761
   -0.019231      0.033524     0.053275
   -0.055094     -0.054574    -0.010395
   -0.108369     -0.144751    -0.089138
   -0.032745     -0.080042    -0.066269
    0.083940      0.092256    -0.019231
    0.126300      0.184253     0.009096
    0.163982      0.131238     0.034304
    0.176716     -0.015073    -0.023129
    0.064190     -0.165022    -0.080302
   -0.080302     -0.210240    -0.063670
   -0.118764     -0.114346    -0.060032
   -0.110188      0.024688    -0.047038
   -0.112527      0.143192    -0.008316
   -0.133317      0.246104     0.033784
   -0.129419      0.250002     0.078223
   -0.021050      0.123701     0.063150
    0.050676     -0.047038    -0.002859
   -0.045998     -0.162683    -0.052755
   -0.135396     -0.185552    -0.052755
    0.022090     -0.157745     0.000260
    0.313931     -0.112787     0.041840
    0.375262     -0.036123     0.060032
    0.166841      0.056913     0.072766
   -0.041580      0.077443     0.047038
   -0.139034      0.055094     0.008056
   -0.211800      0.106030    -0.006237
   -0.267154      0.169180    -0.004158
   -0.162163      0.097974    -0.027807
    0.116945     -0.053535    -0.055614
    0.314451     -0.103171    -0.047298
    0.238047     -0.036123    -0.026767
   -0.002339      0.026767     0.018711
   -0.182434     -0.006497     0.027027
   -0.214399     -0.103431    -0.009875
   -0.095375     -0.143452     0.015333
    0.125521     -0.094075     0.036123
    0.234669     -0.010655     0.024169
    0.112787      0.061331     0.021830
   -0.086279      0.107849     0.005977
   -0.168660      0.136955     0.013773
   -0.119803      0.143192     0.021830
   -0.069387      0.074325     0.004158
   -0.044959     -0.067828    -0.018971
   -0.016892     -0.200625    -0.071726
   -0.014813     -0.231031    -0.085759
   -0.031445     -0.074065    -0.047298
   -0.014813      0.165282    -0.005977
    0.045738      0.281967     0.066009
    0.069647      0.182953     0.079003
    0.071466     -0.070427     0.041840
    0.113826     -0.236488     0.023129
    0.128119     -0.202704    -0.030406
    0.043140     -0.089658    -0.041580
   -0.109408      0.018191    -0.038982
   -0.181654      0.097454    -0.048857
   -0.124741      0.112787     0.014553
   -0.027547      0.095115     0.054834
    0.068608      0.078223     0.049637
    0.152028      0.051196     0.023909
    0.188151      0.033784    -0.032745
    0.101612     -0.003898    -0.054834
   -0.071466     -0.100053    -0.059772
   -0.190750     -0.216737    -0.075104
   -0.155406     -0.234409    -0.047038
   -0.020530     -0.024688     0.040021
   -0.002599      0.270012     0.116685
   -0.067308      0.349015     0.104990
    0.001040      0.149689     0.017932
    0.157485     -0.139034    -0.048337
    0.222974     -0.245064    -0.043399
    0.139034     -0.099533     0.011175
   -0.014813      0.069387     0.050156
   -0.147090      0.061331     0.013514
   -0.191269     -0.061591    -0.037942
   -0.104471     -0.103951    -0.042620
    0.064709     -0.011694    -0.028067
    0.188671      0.121882    -0.005457
    0.153847      0.171519     0.009096
    0.011175      0.071466    -0.009615
   -0.090957     -0.097194    -0.042620
   -0.131238     -0.185812    -0.051196
   -0.152808     -0.121363    -0.027547
   -0.087059      0.003378     0.015073
    0.131758      0.081082     0.053795
    0.318869      0.103691     0.073285
    0.247403      0.076664     0.093296
   -0.010655     -0.017152     0.082641
   -0.214399     -0.167621     0.003638
   -0.219076     -0.242205    -0.077963
   -0.115385     -0.134616    -0.101872
   -0.028586      0.113306    -0.055354
    0.001819      0.319129     0.029626
   -0.037422      0.293141     0.076924
   -0.072766      0.122142     0.078483
   -0.071986     -0.058992     0.035083
   -0.018711     -0.204003    -0.041320
    0.070687     -0.186592    -0.083680
    0.079782     -0.036383    -0.068088
    0.008576      0.065489    -0.028586
   -0.019491      0.067048    -0.015073
    0.048857      0.015593     0.005977
    0.120063     -0.023129     0.055614
    0.140853     -0.017412     0.068088
    0.120583      0.008056     0.034304
    0.043399      0.024948     0.002339
   -0.032225      0.009615    -0.006237
   -0.056393     -0.051196    -0.024948
   -0.064709     -0.097454    -0.045998
   -0.094855     -0.056133    -0.057433
   -0.109148      0.053795    -0.062370
   -0.060291      0.174118    -0.017152
    0.022090      0.201924     0.031445
    0.085240      0.095635     0.019491
    0.069387     -0.021310     0.020270
   -0.001040     -0.044179     0.057433
   -0.038462     -0.021050     0.054574
   -0.040281     -0.055354     0.024948
   -0.012994     -0.136435    -0.007277
    0.046778     -0.191789    -0.036903
    0.060811     -0.161903    -0.006757
   -0.027547     -0.019751     0.017152
   -0.122662      0.130718    -0.014033
   -0.095115      0.160864    -0.023909
    0.048857      0.087579    -0.011694
    0.124481      0.019751    -0.006237
   -0.000520      0.034564     0.007017
   -0.148130      0.075884     0.028586
   -0.073545      0.018191     0.012994
    0.163982     -0.110448    -0.005198
    0.287424     -0.162423    -0.025988
    0.172039     -0.127859    -0.066009
   -0.021050     -0.069387    -0.052755
   -0.119543     -0.042100    -0.042620
   -0.152548     -0.071466    -0.036123
   -0.137995     -0.004678     0.005977
   -0.054574      0.183993     0.034044
    0.029106      0.311333     0.077443
    0.031445      0.272351     0.113306
   -0.046518      0.064449     0.071466
   -0.049377     -0.148390     0.005717
    0.090437     -0.219336    -0.036643
    0.181134     -0.175417    -0.048337
    0.077963     -0.062890    -0.009615
   -0.105770      0.030406     0.010915
   -0.200365      0.023909    -0.013514
   -0.168660     -0.010395    -0.020530
   -0.065489      0.053535    -0.005457
    0.056133      0.178016     0.021830
    0.182953      0.173598     0.053015
    0.214918     -0.021050     0.035863
    0.056913     -0.193348    -0.036643
   -0.145271     -0.156706    -0.075104
   -0.165542     -0.028586    -0.060291
   -0.020530      0.020790    -0.024688
    0.093296      0.021570     0.002079
    0.090957      0.059772     0.009096
    0.045998      0.093556     0.038202
    0.026507      0.018711     0.037422
   -0.015593     -0.116425    -0.003378
   -0.089917     -0.157745    -0.033264
   -0.113046     -0.044699    -0.048337
   -0.063930      0.151768    -0.003378
    0.003119      0.267413     0.065229
    0.035083      0.204003     0.088098
    0.055094      0.014033     0.053535
    0.080822     -0.188151    -0.017932
    0.077703     -0.262736    -0.068608
    0.043140     -0.181134    -0.086539
    0.005198     -0.037162    -0.073545
    0.002599      0.091996    -0.032485
    0.015852      0.132797     0.039501
    0.011694      0.092256     0.086799
   -0.019231      0.041580     0.058992
   -0.108109     -0.020530     0.029106
   -0.165282     -0.080822    -0.004418
   -0.079003     -0.097454    -0.036123
    0.083940     -0.062630    -0.019751
    0.193089      0.035083    -0.013514
    0.163463      0.120843    -0.030406
    0.030146      0.086799    -0.011175
   -0.099273      0.004158     0.025208
   -0.177496     -0.020270     0.037942
   -0.170479      0.018451     0.038202
   -0.045998      0.055094     0.013773
    0.114606      0.011954    -0.009875
    0.167621     -0.034564    -0.022349
    0.060811     -0.055094    -0.034304
   -0.079522     -0.079522    -0.003378
   -0.115126     -0.053535     0.024169
   -0.051196     -0.005977     0.011954
    0.060032      0.065489    -0.005977
    0.119803      0.141373    -0.018451
    0.077703      0.114346    -0.019491
   -0.018191     -0.015593    -0.013514
   -0.112787     -0.136695    -0.008056
   -0.163463     -0.170739     0.009096
   -0.109148     -0.121882     0.046518
    0.089658      0.001040     0.058992
    0.281967      0.084720     0.039241
    0.314191      0.054314     0.008316
    0.144492      0.009615    -0.037162
   -0.173858      0.006237    -0.055614
   -0.387477      0.036123    -0.048857
   -0.295740      0.062630    -0.022869
    0.008836      0.024169     0.004158
    0.228692     -0.049377    -0.007017
    0.193089     -0.057693    -0.014293
    0.018711      0.014293    -0.017412
   -0.102392      0.090177    -0.008316
   -0.090177      0.106809     0.025208
   -0.022869      0.052755     0.042100
    0.010915     -0.059252     0.045998
    0.041320     -0.176716     0.025988
    0.071726     -0.186332    -0.002339
    0.022869     -0.079003    -0.012994
   -0.085240      0.024428    -0.014033
   -0.108888      0.081342    -0.029106
    0.017152      0.089138    -0.066788
    0.162163      0.062890    -0.032225
    0.186332      0.076924     0.035603
    0.085500      0.086279     0.032225
   -0.043659      0.034304     0.018451
   -0.077443     -0.023129     0.007796
   -0.026507     -0.030925    -0.004158
    0.012214      0.004158    -0.003898
    0.005717      0.018191    -0.001040
   -0.041320      0.015333     0.011954
   -0.116165      0.022869     0.026507
   -0.149949      0.017412     0.028586
   -0.094855     -0.027027    -0.010135
   -0.030925     -0.118504    -0.055094
    0.021570     -0.139554    -0.045219
    0.079522     -0.039501    -0.010915
    0.092516      0.035083     0.035863
    0.078223      0.061591     0.061851
    0.064709      0.069387     0.023389
    0.027807      0.023129    -0.010915
   -0.021310     -0.018971    -0.009615
   -0.041840     -0.024688    -0.012734
   -0.049117     -0.045478    -0.025728
   -0.080562     -0.076924    -0.026507
   -0.114346     -0.087059    -0.030146
   -0.091737     -0.063150    -0.039761
    0.004418      0.001299    -0.004678
    0.111227      0.094595     0.047557
    0.156186      0.163463     0.067308
    0.129419      0.163203     0.066788
    0.075624      0.130718     0.048077
    0.034564      0.066269     0.013254
    0.001819     -0.042880    -0.023649
   -0.023129     -0.150209    -0.049377
   -0.035863     -0.194908    -0.066788
   -0.034044     -0.103171    -0.065229
   -0.025988      0.062370    -0.015073
   -0.028586      0.153068     0.052495
   -0.035603      0.116945     0.065489
   -0.076924     -0.020790     0.016632
   -0.118504     -0.164762    -0.032745
   -0.060291     -0.201665    -0.065489
    0.065489     -0.081082    -0.075884
    0.162943      0.104730    -0.038722
    0.178535      0.165802     0.015073
    0.100832      0.092256     0.051716
   -0.039501      0.021050     0.047298
   -0.174637     -0.021570     0.024169
   -0.202964     -0.062111     0.027027
   -0.122662     -0.084980     0.012474
   -0.025988     -0.066009    -0.015073
    0.093556      0.002079    -0.002599
    0.213359      0.077963     0.012474
    0.203224      0.078743     0.029626
    0.082901     -0.006757     0.043140
   -0.027287     -0.102651     0.012214
   -0.088098     -0.140074    -0.012214
   -0.111227     -0.065749    -0.017152
   -0.106030      0.089398    -0.016892
   -0.086279      0.187371    -0.014293
   -0.057173      0.157485    -0.006757
    0.001819      0.076404    -0.006237
    0.076404     -0.000780    -0.030406
    0.106550     -0.065749    -0.037682
    0.073025     -0.083421    -0.037682
    0.028846     -0.070167    -0.020270
    0.007536     -0.056393     0.004938
   -0.007536     -0.025988     0.007796
   -0.021310      0.030665     0.025208
   -0.021050      0.039761     0.023649
   -0.056913     -0.013773     0.010395
   -0.154887     -0.024948     0.016632
   -0.184253      0.004678     0.021310
   -0.044699      0.005977     0.010395
    0.153587     -0.010655    -0.006497
    0.214139     -0.002339    -0.003898
    0.126040      0.032745    -0.002859
    0.023649      0.061331     0.008316
   -0.051975      0.077183     0.027287
   -0.106030      0.066009     0.030406
   -0.105510     -0.004678     0.016632
   -0.026248     -0.090177    -0.030146
    0.061851     -0.128119    -0.049637
    0.082641     -0.099793    -0.037422
    0.065489     -0.008316    -0.017932
    0.034044      0.060551     0.021830
   -0.021830      0.031185     0.029626
   -0.065229     -0.001819     0.018711
   -0.058212      0.030665    -0.000520
   -0.018971      0.044699    -0.035863
    0.070167      0.027807    -0.039761
    0.163723     -0.007536    -0.030406
    0.140853     -0.060811    -0.022349
    0.020270     -0.074065    -0.007796
   -0.101092     -0.064190    -0.006237
   -0.145791     -0.043659    -0.011175
